game_pk,game_date,player_id,player_name,team,opposing_team_x,season,opposing_team_y,game_score_raw,game_score
778555,2025-03-27,682928,"Abrams, CJ",WSH,PHI,2025,PHI,70.66,28.416660483222174
778555,2025-03-27,605137,"Bell, Josh",WSH,PHI,2025,PHI,66.63000000000001,27.69200717621602
778557,2025-03-27,641355,"Bellinger, Cody",NYY,MIL,2025,MIL,139.92499999999998,40.871526813192695
778557,2025-03-27,665828,"Cabrera, Oswaldo",NYY,MIL,2025,MIL,74.78,29.15749711470241
778557,2025-03-27,665862,"Chisholm Jr., Jazz",NYY,MIL,2025,MIL,27.8649133472,20.72147411434713
778555,2025-03-27,686611,"Crews, Dylan",WSH,PHI,2025,PHI,102.535,34.148254567793174
778555,2025-03-27,657557,"DeJong, Paul",WSH,PHI,2025,PHI,-9.010000000000007,14.090822029331296
778557,2025-03-27,691176,"Domínguez, Jasson",NYY,MIL,2025,MIL,3.1399999999999997,16.275570833332477
778555,2025-03-27,671277,"García Jr., Luis",WSH,PHI,2025,PHI,117.8963813856,36.91045700482985
778557,2025-03-27,502671,"Goldschmidt, Paul",NYY,MIL,2025,MIL,-3.459999999999999,15.088793705233073
778557,2025-03-27,663757,"Grisham, Trent",NYY,MIL,2025,MIL,48.3,24.396003424994483
778557,2025-03-27,592450,"Judge, Aaron",NYY,MIL,2025,MIL,89.96,31.88708450933105
778555,2025-03-27,663993,"Lowe, Nathaniel",WSH,PHI,2025,PHI,16.17,18.618556587746916
778557,2025-03-27,700250,"Rice, Ben",NYY,MIL,2025,MIL,109.25,35.35571038827614
778555,2025-03-27,660688,"Ruiz, Keibert",WSH,PHI,2025,PHI,265.3585933504,63.42633282585582
778557,2025-03-27,683011,"Volpe, Anthony",NYY,MIL,2025,MIL,183.19500000000002,48.65210959089897
778557,2025-03-27,669224,"Wells, Austin",NYY,MIL,2025,MIL,181.645,48.37339678051198
778555,2025-03-27,695578,"Wood, James",WSH,PHI,2025,PHI,103.04,34.239060999564416
778555,2025-03-27,696285,"Young, Jacob",WSH,PHI,2025,PHI,104.57499999999999,34.51507658920573
778535,2025-03-29,682928,"Abrams, CJ",WSH,PHI,2025,PHI,155.815,43.728782656450214
778535,2025-03-29,656180,"Adams, Riley",WSH,PHI,2025,PHI,43.275000000000006,23.492434475191526
778535,2025-03-29,605137,"Bell, Josh",WSH,PHI,2025,PHI,64.64267970240002,27.33465774054945
778538,2025-03-29,641355,"Bellinger, Cody",NYY,MIL,2025,MIL,243.32999999999998,59.46526756033198
778538,2025-03-29,665828,"Cabrera, Oswaldo",NYY,MIL,2025,MIL,31.86,21.439849487728686
778538,2025-03-29,665862,"Chisholm Jr., Jazz",NYY,MIL,2025,MIL,175.815,47.32507698402418
778535,2025-03-29,686611,"Crews, Dylan",WSH,PHI,2025,PHI,-63.13000000000001,4.359249578916153
778535,2025-03-29,657557,"DeJong, Paul",WSH,PHI,2025,PHI,47.96499999999999,24.335765495007617
778538,2025-03-29,691176,"Domínguez, Jasson",NYY,MIL,2025,MIL,120.39000000000001,37.35884632873483
778538,2025-03-29,641555,"Escarra, J.C.",NYY,MIL,2025,MIL,27.495000000000005,20.65495825073567
778538,2025-03-29,502671,"Goldschmidt, Paul",NYY,MIL,2025,MIL,226.54500000000002,56.44707754591553
778538,2025-03-29,663757,"Grisham, Trent",NYY,MIL,2025,MIL,136.65499999999997,40.28353269063435
778538,2025-03-29,592450,"Judge, Aaron",NYY,MIL,2025,MIL,404.63,88.46938131221599
778535,2025-03-29,663993,"Lowe, Nathaniel",WSH,PHI,2025,PHI,202.08499999999998,52.048809583292574
778538,2025-03-29,672724,"Peraza, Oswald",NYY,MIL,2025,MIL,120.40499999999999,37.36154354948051
778538,2025-03-29,622569,"Reyes, Pablo",NYY,MIL,2025,MIL,81.46000000000001,30.35865942011211
778535,2025-03-29,642708,"Rosario, Amed",WSH,PHI,2025,PHI,184.201104176,48.83302192795384
778535,2025-03-29,660688,"Ruiz, Keibert",WSH,PHI,2025,PHI,132.715,39.57506270810228
778535,2025-03-29,677588,"Tena, José",WSH,PHI,2025,PHI,42.85,23.41601322073058
778538,2025-03-29,683011,"Volpe, Anthony",NYY,MIL,2025,MIL,215.065,54.38280460188808
778538,2025-03-29,669224,"Wells, Austin",NYY,MIL,2025,MIL,176.075,47.371828810282636
778535,2025-03-29,695578,"Wood, James",WSH,PHI,2025,PHI,130.2924916416,39.13946005471157
778535,2025-03-29,696285,"Young, Jacob",WSH,PHI,2025,PHI,88.905,31.69737998355152
778526,2025-03-30,682928,"Abrams, CJ",WSH,PHI,2025,PHI,-0.06500000000000572,15.699264667338749
778526,2025-03-30,605137,"Bell, Josh",WSH,PHI,2025,PHI,47.81128742080002,24.308125711174938
778523,2025-03-30,641355,"Bellinger, Cody",NYY,MIL,2025,MIL,139.45499999999998,40.78701389649471
778523,2025-03-30,665828,"Cabrera, Oswaldo",NYY,MIL,2025,MIL,48.544999999999995,24.440058030507267
778523,2025-03-30,665862,"Chisholm Jr., Jazz",NYY,MIL,2025,MIL,327.76,74.64702406418546
778526,2025-03-30,686611,"Crews, Dylan",WSH,PHI,2025,PHI,-55.879999999999995,5.662906272661717
778526,2025-03-30,657557,"DeJong, Paul",WSH,PHI,2025,PHI,194.74,50.72807049149104
778523,2025-03-30,691176,"Domínguez, Jasson",NYY,MIL,2025,MIL,25.76,20.34297971781863
778526,2025-03-30,671277,"García Jr., Luis",WSH,PHI,2025,PHI,2.205872976000011,16.107601047450242
778523,2025-03-30,502671,"Goldschmidt, Paul",NYY,MIL,2025,MIL,116.39500000000001,36.64048653680193
778523,2025-03-30,663757,"Grisham, Trent",NYY,MIL,2025,MIL,22.615000000000002,19.77746243480762
778523,2025-03-30,592450,"Judge, Aaron",NYY,MIL,2025,MIL,276.765,65.47737260245376
778526,2025-03-30,663993,"Lowe, Nathaniel",WSH,PHI,2025,PHI,287.06,67.32856510757244
778523,2025-03-30,672724,"Peraza, Oswald",NYY,MIL,2025,MIL,23.425000000000004,19.92311235507437
778523,2025-03-30,622569,"Reyes, Pablo",NYY,MIL,2025,MIL,-1.9299999999999997,15.363910221292478
778523,2025-03-30,700250,"Rice, Ben",NYY,MIL,2025,MIL,160.32500000000002,44.539747027318136
778526,2025-03-30,660688,"Ruiz, Keibert",WSH,PHI,2025,PHI,43.9,23.604818672928214
778523,2025-03-30,683011,"Volpe, Anthony",NYY,MIL,2025,MIL,65.855,27.55265077102253
778523,2025-03-30,669224,"Wells, Austin",NYY,MIL,2025,MIL,26.965,20.559656451054963
778526,2025-03-30,695578,"Wood, James",WSH,PHI,2025,PHI,-9.209999999999997,14.054859086055558
778526,2025-03-30,696285,"Young, Jacob",WSH,PHI,2025,PHI,65.89500000000001,27.55984335967768
778507,2025-03-31,682928,"Abrams, CJ",WSH,TOR,2025,TOR,89.20499999999998,31.75132439846513
778507,2025-03-31,605137,"Bell, Josh",WSH,TOR,2025,TOR,65.4082936768,27.47232640021175
778507,2025-03-31,686611,"Crews, Dylan",WSH,TOR,2025,TOR,39.1965351424,22.7590664735617
778507,2025-03-31,657557,"DeJong, Paul",WSH,TOR,2025,TOR,35.584999999999994,22.109659306239337
778507,2025-03-31,671277,"García Jr., Luis",WSH,TOR,2025,TOR,-21.005,11.933944506368812
778507,2025-03-31,663993,"Lowe, Nathaniel",WSH,TOR,2025,TOR,68.25,27.983307016749514
778507,2025-03-31,660688,"Ruiz, Keibert",WSH,TOR,2025,TOR,30.464999999999996,21.1890079583804
778507,2025-03-31,695578,"Wood, James",WSH,TOR,2025,TOR,201.245,51.89776522153448
778507,2025-03-31,696285,"Young, Jacob",WSH,TOR,2025,TOR,51.736886678400005,25.014006228296708
778491,2025-04-01,682928,"Abrams, CJ",WSH,TOR,2025,TOR,177.33,47.5974962793379
778491,2025-04-01,605137,"Bell, Josh",WSH,TOR,2025,TOR,74.51999999999998,29.11074528844395
778492,2025-04-01,641355,"Bellinger, Cody",NYY,AZ,2025,AZ,76.19,29.411035864796375
778492,2025-04-01,665828,"Cabrera, Oswaldo",NYY,AZ,2025,AZ,90.19368561920001,31.929104622669275
778491,2025-04-01,669743,"Call, Alex",WSH,TOR,2025,TOR,108.38999999999999,35.201069732190454
778492,2025-04-01,665862,"Chisholm Jr., Jazz",NYY,AZ,2025,AZ,-38.39,8.807865662125145
778491,2025-04-01,657557,"DeJong, Paul",WSH,TOR,2025,TOR,-2.6249999999999964,15.238938993409285
778492,2025-04-01,691176,"Domínguez, Jasson",NYY,AZ,2025,AZ,136.5160981568,40.258556095094875
778491,2025-04-01,671277,"García Jr., Luis",WSH,TOR,2025,TOR,43.400000000000006,23.51491131473886
778492,2025-04-01,502671,"Goldschmidt, Paul",NYY,AZ,2025,AZ,38.81,22.68956176656064
778492,2025-04-01,663757,"Grisham, Trent",NYY,AZ,2025,AZ,-15.179999999999998,12.98136522927473
778492,2025-04-01,592450,"Judge, Aaron",NYY,AZ,2025,AZ,25.695039439999995,20.33129885314643
778491,2025-04-01,663993,"Lowe, Nathaniel",WSH,TOR,2025,TOR,30.515,21.197998694199338
778492,2025-04-01,622569,"Reyes, Pablo",NYY,AZ,2025,AZ,-3.615000000000001,15.060922424194374
778492,2025-04-01,700250,"Rice, Ben",NYY,AZ,2025,AZ,258.2088071904,62.14069605532709
778491,2025-04-01,660688,"Ruiz, Keibert",WSH,TOR,2025,TOR,114.94,36.37885612447093
778492,2025-04-01,683011,"Volpe, Anthony",NYY,AZ,2025,AZ,131.135,39.29095545622394
778492,2025-04-01,669224,"Wells, Austin",NYY,AZ,2025,AZ,103.20500000000001,34.268730427766904
778491,2025-04-01,695578,"Wood, James",WSH,TOR,2025,TOR,-33.27,9.72851700998408
778491,2025-04-01,696285,"Young, Jacob",WSH,TOR,2025,TOR,-13.584999999999997,13.268169701898755
778478,2025-04-02,682928,"Abrams, CJ",WSH,TOR,2025,TOR,123.08999999999999,37.844346062957314
778478,2025-04-02,605137,"Bell, Josh",WSH,TOR,2025,TOR,74.65,29.134121201573176
778484,2025-04-02,641355,"Bellinger, Cody",NYY,AZ,2025,AZ,8.40000000000001,17.22139624148443
778484,2025-04-02,665828,"Cabrera, Oswaldo",NYY,AZ,2025,AZ,-44.730000000000004,7.667840360284199
778478,2025-04-02,669743,"Call, Alex",WSH,TOR,2025,TOR,87.985,31.53195044448312
778484,2025-04-02,665862,"Chisholm Jr., Jazz",NYY,AZ,2025,AZ,50.47159101439999,24.786487447339344
778478,2025-04-02,686611,"Crews, Dylan",WSH,TOR,2025,TOR,3.989999999999997,16.428413342254373
778478,2025-04-02,657557,"DeJong, Paul",WSH,TOR,2025,TOR,7.845000000000006,17.121599073894256
778484,2025-04-02,691176,"Domínguez, Jasson",NYY,AZ,2025,AZ,-7.395000000000003,14.381222796282895
778478,2025-04-02,671277,"García Jr., Luis",WSH,TOR,2025,TOR,-10.185,13.879539737586324
778484,2025-04-02,502671,"Goldschmidt, Paul",NYY,AZ,2025,AZ,11.77000000000001,17.827371835680644
778484,2025-04-02,592450,"Judge, Aaron",NYY,AZ,2025,AZ,17.155,18.795674083379932
778478,2025-04-02,663993,"Lowe, Nathaniel",WSH,TOR,2025,TOR,19.840000000000018,19.278476596856738
778484,2025-04-02,622569,"Reyes, Pablo",NYY,AZ,2025,AZ,-4.839999999999999,14.840649396630468
778484,2025-04-02,700250,"Rice, Ben",NYY,AZ,2025,AZ,-15.391627363200008,12.943311514982947
778478,2025-04-02,642708,"Rosario, Amed",WSH,TOR,2025,TOR,7.1899999999999995,17.003820434666206
778478,2025-04-02,660688,"Ruiz, Keibert",WSH,TOR,2025,TOR,25.265000000000004,20.253971433211174
778478,2025-04-02,677588,"Tena, José",WSH,TOR,2025,TOR,-18.37,12.407756284026682
778484,2025-04-02,683011,"Volpe, Anthony",NYY,AZ,2025,AZ,109.54999999999998,35.40965480318974
778484,2025-04-02,669224,"Wells, Austin",NYY,AZ,2025,AZ,109.215,35.34941687320288
778478,2025-04-02,695578,"Wood, James",WSH,TOR,2025,TOR,28.835000000000004,20.895909970683128
778466,2025-04-03,641355,"Bellinger, Cody",NYY,AZ,2025,AZ,24.22,20.066065054595434
778466,2025-04-03,665828,"Cabrera, Oswaldo",NYY,AZ,2025,AZ,-0.9100000000000068,15.547321231998747
778466,2025-04-03,665862,"Chisholm Jr., Jazz",NYY,AZ,2025,AZ,299.04499999999996,69.48364448337114
778466,2025-04-03,691176,"Domínguez, Jasson",NYY,AZ,2025,AZ,99.94999999999999,33.68343352595424
778466,2025-04-03,641555,"Escarra, J.C.",NYY,AZ,2025,AZ,162.3479926368,44.90351087454052
778466,2025-04-03,502671,"Goldschmidt, Paul",NYY,AZ,2025,AZ,63.0,27.03927975576135
778466,2025-04-03,663757,"Grisham, Trent",NYY,AZ,2025,AZ,260.38,62.531108474588784
778466,2025-04-03,592450,"Judge, Aaron",NYY,AZ,2025,AZ,267.7940700448,63.86426737690629
778466,2025-04-03,700250,"Rice, Ben",NYY,AZ,2025,AZ,193.42,50.49071506587115
778466,2025-04-03,683011,"Volpe, Anthony",NYY,AZ,2025,AZ,14.789999999999996,18.37041227914431
778457,2025-04-04,682928,"Abrams, CJ",WSH,AZ,2025,AZ,126.62,38.47909201177412
778457,2025-04-04,605137,"Bell, Josh",WSH,AZ,2025,AZ,112.85,36.00304336723944
778461,2025-04-04,665828,"Cabrera, Oswaldo",NYY,PIT,2025,PIT,291.81,68.18268501037127
778461,2025-04-04,665862,"Chisholm Jr., Jazz",NYY,PIT,2025,PIT,41.69,23.207428149731292
778457,2025-04-04,686611,"Crews, Dylan",WSH,AZ,2025,AZ,65.27,27.44745916194099
778461,2025-04-04,691176,"Domínguez, Jasson",NYY,PIT,2025,PIT,232.2793623136,57.4782002789482
778457,2025-04-04,671277,"García Jr., Luis",WSH,AZ,2025,AZ,128.78,38.867491799152106
778461,2025-04-04,502671,"Goldschmidt, Paul",NYY,PIT,2025,PIT,71.465,28.561411329907028
778461,2025-04-04,663757,"Grisham, Trent",NYY,PIT,2025,PIT,133.2,39.66227284554596
778461,2025-04-04,592450,"Judge, Aaron",NYY,PIT,2025,PIT,177.75,47.67301846021696
778457,2025-04-04,663993,"Lowe, Nathaniel",WSH,AZ,2025,AZ,203.66157326719997,52.33230065818437
778461,2025-04-04,700250,"Rice, Ben",NYY,PIT,2025,PIT,287.525,67.41217895068854
778457,2025-04-04,660688,"Ruiz, Keibert",WSH,AZ,2025,AZ,29.799537030400003,21.069347923241256
778457,2025-04-04,677588,"Tena, José",WSH,AZ,2025,AZ,0.8249999999999993,15.859299764915793
778461,2025-04-04,683011,"Volpe, Anthony",NYY,PIT,2025,PIT,239.615,58.79725588898512
778461,2025-04-04,669224,"Wells, Austin",NYY,PIT,2025,PIT,136.72500000000002,40.29611972078087
778457,2025-04-04,695578,"Wood, James",WSH,AZ,2025,AZ,37.69,22.488169284216497
778457,2025-04-04,696285,"Young, Jacob",WSH,AZ,2025,AZ,52.614999999999995,25.171903926168564
778452,2025-04-05,682928,"Abrams, CJ",WSH,AZ,2025,AZ,-41.7232300992,8.208501837212557
778452,2025-04-05,656180,"Adams, Riley",WSH,AZ,2025,AZ,22.40499999999999,19.739701344368097
778452,2025-04-05,605137,"Bell, Josh",WSH,AZ,2025,AZ,114.31,36.26557285315235
778452,2025-04-05,669743,"Call, Alex",WSH,AZ,2025,AZ,119.27999999999999,37.15925199355448
778449,2025-04-05,665862,"Chisholm Jr., Jazz",NYY,PIT,2025,PIT,118.17179137920002,36.95997977471689
778452,2025-04-05,686611,"Crews, Dylan",WSH,AZ,2025,AZ,6.405000000000006,16.862665882308928
778452,2025-04-05,657557,"DeJong, Paul",WSH,AZ,2025,AZ,-13.209999999999987,13.335600220540766
778449,2025-04-05,691176,"Domínguez, Jasson",NYY,PIT,2025,PIT,97.78,33.29323559141246
778449,2025-04-05,502671,"Goldschmidt, Paul",NYY,PIT,2025,PIT,160.53,44.57660904417577
778449,2025-04-05,663757,"Grisham, Trent",NYY,PIT,2025,PIT,193.56,50.51588912616417
778449,2025-04-05,592450,"Judge, Aaron",NYY,PIT,2025,PIT,36.45,22.265199035906914
778452,2025-04-05,663993,"Lowe, Nathaniel",WSH,AZ,2025,AZ,9.317514691200003,17.386378885455848
778449,2025-04-05,672724,"Peraza, Oswald",NYY,PIT,2025,PIT,106.273545152,34.820500003969016
778449,2025-04-05,700250,"Rice, Ben",NYY,PIT,2025,PIT,17.320000000000004,18.825343511582417
778452,2025-04-05,642708,"Rosario, Amed",WSH,AZ,2025,AZ,65.690394064,27.523052201326436
778449,2025-04-05,683011,"Volpe, Anthony",NYY,PIT,2025,PIT,130.725,39.217231422508675
778449,2025-04-05,669224,"Wells, Austin",NYY,PIT,2025,PIT,242.345,59.288150064698954
778452,2025-04-05,695578,"Wood, James",WSH,AZ,2025,AZ,152.485,43.12999965090915
778429,2025-04-06,682928,"Abrams, CJ",WSH,AZ,2025,AZ,124.79500000000002,38.150930154383
778429,2025-04-06,605137,"Bell, Josh",WSH,AZ,2025,AZ,110.71,35.61823987418904
778428,2025-04-06,641355,"Bellinger, Cody",NYY,PIT,2025,PIT,105.889211056,34.751391077502106
778429,2025-04-06,669743,"Call, Alex",WSH,AZ,2025,AZ,170.63500000000002,46.39363675318252
778428,2025-04-06,665862,"Chisholm Jr., Jazz",NYY,PIT,2025,PIT,66.24499999999999,27.622778510410225
778429,2025-04-06,686611,"Crews, Dylan",WSH,AZ,2025,AZ,60.69000000000001,26.623907760926556
778429,2025-04-06,657557,"DeJong, Paul",WSH,AZ,2025,AZ,201.48999999999998,51.94181982704724
778428,2025-04-06,691176,"Domínguez, Jasson",NYY,PIT,2025,PIT,84.965,30.98891000101945
778429,2025-04-06,671277,"García Jr., Luis",WSH,AZ,2025,AZ,108.82,35.27839006023329
778428,2025-04-06,502671,"Goldschmidt, Paul",NYY,PIT,2025,PIT,47.655,24.280022932930223
778428,2025-04-06,663757,"Grisham, Trent",NYY,PIT,2025,PIT,173.75,46.95375959470216
778428,2025-04-06,592450,"Judge, Aaron",NYY,PIT,2025,PIT,77.9835450176,29.73354165344854
778429,2025-04-06,663993,"Lowe, Nathaniel",WSH,AZ,2025,AZ,116.175,36.600927299198624
778428,2025-04-06,672724,"Peraza, Oswald",NYY,PIT,2025,PIT,122.27999999999999,37.698696142690565
778429,2025-04-06,660688,"Ruiz, Keibert",WSH,AZ,2025,AZ,113.1033256,36.048595038154915
778428,2025-04-06,683011,"Volpe, Anthony",NYY,PIT,2025,PIT,133.625,39.7386941000069
778428,2025-04-06,669224,"Wells, Austin",NYY,PIT,2025,PIT,83.30598140800001,30.690594043431986
778429,2025-04-06,695578,"Wood, James",WSH,AZ,2025,AZ,84.56,30.91608504088608
778418,2025-04-07,605137,"Bell, Josh",WSH,LAD,2025,LAD,116.855,36.723201306336136
778424,2025-04-07,641355,"Bellinger, Cody",NYY,DET,2025,DET,94.17,32.644104465285366
778424,2025-04-07,665828,"Cabrera, Oswaldo",NYY,DET,2025,DET,-6.190000000000003,14.597899529519227
778418,2025-04-07,669743,"Call, Alex",WSH,LAD,2025,LAD,106.275,34.820761607049505
778424,2025-04-07,665862,"Chisholm Jr., Jazz",NYY,DET,2025,DET,-22.29,11.702882595822183
778418,2025-04-07,686611,"Crews, Dylan",WSH,LAD,2025,LAD,24.884999999999998,20.18564184098727
778418,2025-04-07,657557,"DeJong, Paul",WSH,LAD,2025,LAD,173.035,46.82519207249139
778418,2025-04-07,671277,"García Jr., Luis",WSH,LAD,2025,LAD,93.85,32.58656375604418
778424,2025-04-07,502671,"Goldschmidt, Paul",NYY,DET,2025,DET,93.05000000000001,32.44271198294123
778424,2025-04-07,663757,"Grisham, Trent",NYY,DET,2025,DET,43.660000000000004,23.56166314099733
778424,2025-04-07,592450,"Judge, Aaron",NYY,DET,2025,DET,95.21000000000001,32.83111177031921
778418,2025-04-07,663993,"Lowe, Nathaniel",WSH,LAD,2025,LAD,48.31500000000001,24.398700645740167
778424,2025-04-07,700250,"Rice, Ben",NYY,DET,2025,DET,147.305,42.1985594200675
778418,2025-04-07,642708,"Rosario, Amed",WSH,LAD,2025,LAD,76.12,29.39844883464987
778418,2025-04-07,660688,"Ruiz, Keibert",WSH,LAD,2025,LAD,162.82,44.98838474468299
778418,2025-04-07,677588,"Tena, José",WSH,LAD,2025,LAD,-17.785000000000004,12.512947893108217
778424,2025-04-07,683011,"Volpe, Anthony",NYY,DET,2025,DET,12.10000000000001,17.886710692085614
778424,2025-04-07,669224,"Wells, Austin",NYY,DET,2025,DET,-10.120000000000008,13.89122769415094
778418,2025-04-07,695578,"Wood, James",WSH,LAD,2025,LAD,253.765,61.341634125743695
778409,2025-04-08,669743,"Call, Alex",WSH,LAD,2025,LAD,128.52,38.82073997289365
778403,2025-04-08,665862,"Chisholm Jr., Jazz",NYY,DET,2025,DET,35.13,22.027843610287032
778409,2025-04-08,686611,"Crews, Dylan",WSH,LAD,2025,LAD,112.6,35.95808968814477
778409,2025-04-08,657557,"DeJong, Paul",WSH,LAD,2025,LAD,45.084999999999994,23.81789911183697
778403,2025-04-08,691176,"Domínguez, Jasson",NYY,DET,2025,DET,-21.504999999999995,11.844037148179465
778409,2025-04-08,671277,"García Jr., Luis",WSH,LAD,2025,LAD,-17.439999999999998,12.574983970258872
778403,2025-04-08,502671,"Goldschmidt, Paul",NYY,DET,2025,DET,131.925,39.43300908216312
778403,2025-04-08,663757,"Grisham, Trent",NYY,DET,2025,DET,5.704999999999999,16.73679558084384
778403,2025-04-08,592450,"Judge, Aaron",NYY,DET,2025,DET,61.622284441599994,26.791546223377132
778409,2025-04-08,663993,"Lowe, Nathaniel",WSH,LAD,2025,LAD,26.380197174400006,20.454500296832236
778403,2025-04-08,672724,"Peraza, Oswald",NYY,DET,2025,DET,-26.200000000000003,10.999807054781476
778403,2025-04-08,700250,"Rice, Ben",NYY,DET,2025,DET,21.900000000000006,19.648894912596855
778409,2025-04-08,642708,"Rosario, Amed",WSH,LAD,2025,LAD,47.925,24.328572906352473
778409,2025-04-08,660688,"Ruiz, Keibert",WSH,LAD,2025,LAD,60.215,26.53849577064667
778403,2025-04-08,683011,"Volpe, Anthony",NYY,DET,2025,DET,57.935,26.12851821730324
778403,2025-04-08,669224,"Wells, Austin",NYY,DET,2025,DET,-69.2835648256,3.252748065082958
778409,2025-04-08,695578,"Wood, James",WSH,LAD,2025,LAD,398.945,87.44713464960309
778409,2025-04-08,696285,"Young, Jacob",WSH,LAD,2025,LAD,165.68,45.50265483352607
778392,2025-04-09,682928,"Abrams, CJ",WSH,LAD,2025,LAD,91.67500000000001,32.19546674792052
778392,2025-04-09,605137,"Bell, Josh",WSH,LAD,2025,LAD,132.398050176,39.51807046539344
778387,2025-04-09,641355,"Bellinger, Cody",NYY,DET,2025,DET,36.95,22.35510639409626
778387,2025-04-09,665828,"Cabrera, Oswaldo",NYY,DET,2025,DET,206.695,52.87775542579838
778392,2025-04-09,669743,"Call, Alex",WSH,LAD,2025,LAD,122.87499999999999,37.80568589893589
778387,2025-04-09,665862,"Chisholm Jr., Jazz",NYY,DET,2025,DET,101.74,34.005301868272106
778392,2025-04-09,686611,"Crews, Dylan",WSH,LAD,2025,LAD,22.295,19.71992172556644
778392,2025-04-09,657557,"DeJong, Paul",WSH,LAD,2025,LAD,54.900000000000006,25.582780553093894
778387,2025-04-09,691176,"Domínguez, Jasson",NYY,DET,2025,DET,9.594999999999999,17.436274827556975
778387,2025-04-09,641555,"Escarra, J.C.",NYY,DET,2025,DET,95.235,32.83560713822868
778392,2025-04-09,671277,"García Jr., Luis",WSH,LAD,2025,LAD,128.379843648,38.79553779821009
778387,2025-04-09,502671,"Goldschmidt, Paul",NYY,DET,2025,DET,105.69500000000001,34.71646907154987
778387,2025-04-09,663757,"Grisham, Trent",NYY,DET,2025,DET,34.349999999999994,21.887588131511645
778387,2025-04-09,592450,"Judge, Aaron",NYY,DET,2025,DET,169.85,46.252482200825234
778392,2025-04-09,663993,"Lowe, Nathaniel",WSH,LAD,2025,LAD,89.675,31.83583731516312
778387,2025-04-09,700250,"Rice, Ben",NYY,DET,2025,DET,188.0673618464,49.52823195440377
778392,2025-04-09,642708,"Rosario, Amed",WSH,LAD,2025,LAD,-9.3087016544,14.037111076063514
778392,2025-04-09,660688,"Ruiz, Keibert",WSH,LAD,2025,LAD,89.33,31.773801238012467
778387,2025-04-09,683011,"Volpe, Anthony",NYY,DET,2025,DET,85.17,31.025772017877085
778392,2025-04-09,695578,"Wood, James",WSH,LAD,2025,LAD,116.35499999999999,36.63329394814678
778369,2025-04-11,682928,"Abrams, CJ",WSH,MIA,2025,MIA,6.510000000000002,16.881546427528693
778369,2025-04-11,605137,"Bell, Josh",WSH,MIA,2025,MIA,240.38,58.934814147014826
778370,2025-04-11,641355,"Bellinger, Cody",NYY,SF,2025,SF,62.775000000000006,26.998821444576137
778369,2025-04-11,669743,"Call, Alex",WSH,MIA,2025,MIA,282.205,66.45556465955387
778370,2025-04-11,665862,"Chisholm Jr., Jazz",NYY,SF,2025,SF,14.414999999999992,18.3029817605023
778369,2025-04-11,686611,"Crews, Dylan",WSH,MIA,2025,MIA,48.755,24.477819120946794
778369,2025-04-11,657557,"DeJong, Paul",WSH,MIA,2025,MIA,43.763064364799995,23.58019563052259
778369,2025-04-11,671277,"García Jr., Luis",WSH,MIA,2025,MIA,45.39,23.872742600332472
778370,2025-04-11,502671,"Goldschmidt, Paul",NYY,SF,2025,SF,9.069437046399997,17.34177087411624
778370,2025-04-11,663757,"Grisham, Trent",NYY,SF,2025,SF,16.175000000000004,18.619455661328807
778370,2025-04-11,592450,"Judge, Aaron",NYY,SF,2025,SF,79.9295378432,30.08345980145879
778369,2025-04-11,663993,"Lowe, Nathaniel",WSH,MIA,2025,MIA,192.425,50.311799423074355
778370,2025-04-11,672724,"Peraza, Oswald",NYY,SF,2025,SF,29.4,20.99750528543709
778370,2025-04-11,700250,"Rice, Ben",NYY,SF,2025,SF,-30.133707788800006,10.292468504421725
778369,2025-04-11,642708,"Rosario, Amed",WSH,MIA,2025,MIA,40.2330488064,22.9454468840765
778369,2025-04-11,660688,"Ruiz, Keibert",WSH,MIA,2025,MIA,109.215,35.34941687320288
778369,2025-04-11,677588,"Tena, José",WSH,MIA,2025,MIA,-2.56,15.2506269499739
778370,2025-04-11,683011,"Volpe, Anthony",NYY,SF,2025,SF,85.50999999999999,31.08690902144584
778370,2025-04-11,669224,"Wells, Austin",NYY,SF,2025,SF,90.315,31.95091873364549
778369,2025-04-11,695578,"Wood, James",WSH,MIA,2025,MIA,219.105,55.10925605605801
778369,2025-04-11,696285,"Young, Jacob",WSH,MIA,2025,MIA,76.035,29.383164583757676
778354,2025-04-12,605137,"Bell, Josh",WSH,MIA,2025,MIA,79.92999999999999,30.083542904052706
778355,2025-04-12,641355,"Bellinger, Cody",NYY,SF,2025,SF,104.02499999999999,34.416178495197435
778355,2025-04-12,665828,"Cabrera, Oswaldo",NYY,SF,2025,SF,109.67,35.431232569155185
778354,2025-04-12,669743,"Call, Alex",WSH,MIA,2025,MIA,73.6,28.945315749375546
778355,2025-04-12,665862,"Chisholm Jr., Jazz",NYY,SF,2025,SF,58.2013171712,26.17640596390935
778354,2025-04-12,657557,"DeJong, Paul",WSH,MIA,2025,MIA,84.195,30.850452669407858
778355,2025-04-12,691176,"Domínguez, Jasson",NYY,SF,2025,SF,71.05000000000001,28.48678822260987
778354,2025-04-12,671277,"García Jr., Luis",WSH,MIA,2025,MIA,48.585,24.447250619162414
778355,2025-04-12,502671,"Goldschmidt, Paul",NYY,SF,2025,SF,68.81,28.084003257921587
778355,2025-04-12,592450,"Judge, Aaron",NYY,SF,2025,SF,178.41,47.79169617302689
